Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,51900.000000,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,50460.000000,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,50400.000000,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,52140.000000,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,53000.000000,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,53000.000000,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,53000.000000,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,53000.000000,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,51900.000000,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,52600.000000,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,50900.000000,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,51600.000000,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,51300.000000,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,50100.000000,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,49200.000000,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,49850.000000,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,49400.000000,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,49500.000000,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,50000.000000,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,51800.000000,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,51400.000000,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,52700.000000,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,52300.000000,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,51300.000000,8480437
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,49500.000000,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,50700.000000,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,51300.000000,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,51100.000000,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,51300.000000,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,50600.000000,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,49650.000000,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,49900.000000,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,49400.000000,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,48200.000000,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,47650.000000,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,46600.000000,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,47000.000000,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,47000.000000,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,47050.000000,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,47250.000000,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,46650.000000,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,47000.000000,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,47950.000000,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,46800.000000,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,46650.000000,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,45550.000000,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,46150.000000,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,46250.000000,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,45950.000000,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,44900.000000,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,45600.000000,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,46300.000000,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,46000.000000,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,45500.000000,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,46500.000000,11543389
